Proteome Id	Organism	Organism Id	Protein count	BUSCO	CPD
UP000032951	Saccharomyces cerevisiae YJM270	1294308	5400	C:99.2%[S:97.1%,D:2.0%],F:0.1%,M:0.7%,n:2137	Unknown
UP000032952	Saccharomyces cerevisiae YJM320	947042	5356	C:97.9%[S:95.9%,D:2.0%],F:0.1%,M:2.0%,n:2137	Outlier (low value)
UP000032953	Saccharomyces cerevisiae YJM1549	1294384	5418	C:98.6%[S:96.6%,D:2.1%],F:0.1%,M:1.3%,n:2137	Unknown
UP000032954	Saccharomyces cerevisiae YJM1252	1294342	5361	C:98.7%[S:96.7%,D:2.0%],F:0.1%,M:1.2%,n:2137	Unknown
UP000032955	Saccharomyces cerevisiae YJM693	1294322	5335	C:96.7%[S:94.7%,D:2.0%],F:0.1%,M:3.1%,n:2137	Unknown
UP000032956	Saccharomyces cerevisiae YJM193	1294304	5380	C:98.5%[S:96.4%,D:2.1%],F:0.1%,M:1.5%,n:2137	Outlier (low value)
UP000032957	Saccharomyces cerevisiae YJM555	1294316	5424	C:99.0%[S:96.9%,D:2.1%],F:0.1%,M:0.9%,n:2137	Outlier (low value)
UP000032958	Saccharomyces cerevisiae YJM554	1294315	5330	C:97.4%[S:95.3%,D:2.1%],F:0.1%,M:2.5%,n:2137	Unknown
UP000032959	Saccharomyces cerevisiae YJM683	1294320	5428	C:99.1%[S:97.1%,D:2.0%],F:0.1%,M:0.8%,n:2137	Unknown
UP000032960	Saccharomyces cerevisiae YJM450	1294310	5404	C:98.4%[S:96.5%,D:1.9%],F:0.1%,M:1.5%,n:2137	Outlier (low value)
UP000032961	Saccharomyces cerevisiae YJM451	502869	5377	C:97.8%[S:95.8%,D:2.0%],F:0.1%,M:2.1%,n:2137	Unknown
UP000032962	Saccharomyces cerevisiae YJM1592	1294387	5360	C:98.5%[S:96.5%,D:2.0%],F:0.1%,M:1.4%,n:2137	Unknown
UP000032963	Saccharomyces cerevisiae YJM1242	1294338	5372	C:97.5%[S:95.5%,D:2.1%],F:0.1%,M:2.4%,n:2137	Unknown
UP000032964	Saccharomyces cerevisiae YJM1463	1294378	5340	C:97.7%[S:95.8%,D:1.9%],F:0.1%,M:2.2%,n:2137	Outlier (low value)
UP000032965	Saccharomyces cerevisiae YJM1478	1294380	5388	C:98.7%[S:96.7%,D:2.0%],F:0.1%,M:1.2%,n:2137	Outlier (low value)
UP000032966	Saccharomyces cerevisiae YJM1573	1294385	5419	C:98.9%[S:96.9%,D:2.0%],F:0.1%,M:1.0%,n:2137	Unknown
UP000032967	Saccharomyces cerevisiae YJM1418	1294368	5394	C:98.8%[S:96.8%,D:2.0%],F:0.1%,M:1.1%,n:2137	Unknown
UP000032968	Saccharomyces cerevisiae YJM1190	1294334	5416	C:98.6%[S:96.6%,D:2.0%],F:0.1%,M:1.3%,n:2137	Outlier (low value)
UP000032970	Saccharomyces cerevisiae YJM1129	1293430	5446	C:98.9%[S:96.8%,D:2.1%],F:0.1%,M:1.0%,n:2137	Outlier (low value)
UP000032971	Saccharomyces cerevisiae YJM1273	1294343	5434	C:99.0%[S:97.0%,D:2.1%],F:0.1%,M:0.9%,n:2137	Unknown
UP000032972	Saccharomyces cerevisiae YJM244	1294306	5295	C:96.9%[S:94.9%,D:2.0%],F:0.1%,M:3.0%,n:2137	Unknown
UP000032973	Saccharomyces cerevisiae YJM969	1294323	5424	C:98.6%[S:96.7%,D:1.9%],F:0.1%,M:1.3%,n:2137	Unknown
UP000032974	Saccharomyces cerevisiae YJM689	1294321	5360	C:97.9%[S:96.0%,D:1.9%],F:0.1%,M:2.0%,n:2137	Unknown
UP000032975	Saccharomyces cerevisiae YJM189	1294303	5404	C:98.6%[S:96.6%,D:2.1%],F:0.1%,M:1.3%,n:2137	Outlier (low value)
UP000032976	Saccharomyces cerevisiae YJM1202	1294336	5368	C:98.3%[S:96.4%,D:1.9%],F:0.1%,M:1.6%,n:2137	Outlier (low value)
UP000032977	Saccharomyces cerevisiae YJM978	1294326	5420	C:98.5%[S:96.4%,D:2.1%],F:0.1%,M:1.5%,n:2137	Unknown
UP000032978	Saccharomyces cerevisiae YJM996	1294332	5444	C:98.9%[S:96.9%,D:2.1%],F:0.1%,M:1.0%,n:2137	Unknown
UP000032979	Saccharomyces cerevisiae YJM326	468558	5384	C:97.9%[S:95.9%,D:2.0%],F:0.1%,M:1.9%,n:2137	Outlier (low value)
UP000032980	Saccharomyces cerevisiae YJM271	1294309	5334	C:97.6%[S:95.6%,D:2.0%],F:0.1%,M:2.3%,n:2137	Outlier (low value)
UP000032981	Saccharomyces cerevisiae YJM428	947044	5370	C:97.6%[S:95.7%,D:1.9%],F:0.1%,M:2.3%,n:2137	Unknown
UP000032982	Saccharomyces cerevisiae YJM1479	1294381	5379	C:98.7%[S:96.7%,D:2.0%],F:0.1%,M:1.2%,n:2137	Unknown
UP000032983	Saccharomyces cerevisiae YJM248	1294307	5356	C:98.3%[S:96.4%,D:1.9%],F:0.1%,M:1.6%,n:2137	Unknown
UP000032984	Saccharomyces cerevisiae YJM981	1294327	5445	C:98.7%[S:96.7%,D:2.1%],F:0.1%,M:1.2%,n:2137	Unknown
UP000032985	Saccharomyces cerevisiae YJM987	1294329	5453	C:98.8%[S:96.7%,D:2.1%],F:0.1%,M:1.1%,n:2137	Unknown
UP000032986	Saccharomyces cerevisiae YJM1199	1294335	5439	C:98.9%[S:96.9%,D:2.0%],F:0.1%,M:1.0%,n:2137	Unknown
UP000033160	Saccharomyces cerevisiae YJM1355	1294353	5342	C:97.4%[S:95.4%,D:2.0%],F:0.0%,M:2.6%,n:2137	Unknown
UP000033161	Saccharomyces cerevisiae YJM1450	1294376	5348	C:97.5%[S:95.5%,D:2.0%],F:0.1%,M:2.4%,n:2137	Outlier (low value)
UP000033164	Saccharomyces cerevisiae YJM1338	1294350	5391	C:98.6%[S:96.7%,D:1.9%],F:0.1%,M:1.3%,n:2137	Outlier (low value)
UP000033165	Saccharomyces cerevisiae YJM1388	1294360	5362	C:98.5%[S:96.6%,D:2.0%],F:0.1%,M:1.4%,n:2137	Unknown
UP000033167	Saccharomyces cerevisiae YJM1401	1294364	5332	C:97.9%[S:96.0%,D:1.9%],F:0.1%,M:2.0%,n:2137	Unknown
UP000033168	Saccharomyces cerevisiae YJM1400	1294363	5380	C:98.7%[S:96.7%,D:2.0%],F:0.1%,M:1.2%,n:2137	Unknown
UP000033169	Saccharomyces cerevisiae YJM1356	1294354	5435	C:98.8%[S:96.7%,D:2.1%],F:0.1%,M:1.1%,n:2137	Unknown
UP000033170	Saccharomyces cerevisiae YJM1460	1294377	5343	C:98.0%[S:96.1%,D:2.0%],F:0.1%,M:1.8%,n:2137	Outlier (low value)
UP000033171	Saccharomyces cerevisiae YJM1387	1294359	5418	C:98.6%[S:96.6%,D:2.1%],F:0.1%,M:1.3%,n:2137	Unknown
UP000033174	Saccharomyces cerevisiae YJM1433	1294370	5351	C:97.3%[S:95.3%,D:2.0%],F:0.1%,M:2.6%,n:2137	Unknown
UP000033175	Saccharomyces cerevisiae YJM1385	1294357	5413	C:98.6%[S:96.6%,D:2.0%],F:0.1%,M:1.3%,n:2137	Unknown
UP000033176	Saccharomyces cerevisiae YJM1434	1294371	5434	C:99.0%[S:97.0%,D:2.0%],F:0.1%,M:0.9%,n:2137	Unknown
UP000033177	Saccharomyces cerevisiae YJM1417	1294367	5407	C:98.6%[S:96.5%,D:2.1%],F:0.1%,M:1.3%,n:2137	Outlier (low value)
UP000033178	Saccharomyces cerevisiae YJM1311	1294346	5408	C:98.6%[S:96.6%,D:2.0%],F:0.1%,M:1.3%,n:2137	Unknown
UP000033179	Saccharomyces cerevisiae YJM1381	1294355	5436	C:99.1%[S:97.0%,D:2.1%],F:0.1%,M:0.8%,n:2137	Outlier (low value)
UP000033180	Saccharomyces cerevisiae YJM1326	1294347	5402	C:98.4%[S:96.5%,D:1.9%],F:0.1%,M:1.5%,n:2137	Unknown
UP000033181	Saccharomyces cerevisiae YJM1419	1294369	5378	C:98.1%[S:96.2%,D:2.0%],F:0.1%,M:1.8%,n:2137	Outlier (low value)
UP000033182	Saccharomyces cerevisiae YJM1439	1294372	5340	C:98.0%[S:96.0%,D:2.0%],F:0.1%,M:1.9%,n:2137	Unknown
UP000033183	Saccharomyces cerevisiae YJM1336	1294349	5390	C:98.4%[S:96.4%,D:2.0%],F:0.1%,M:1.5%,n:2137	Unknown
UP000033185	Saccharomyces cerevisiae YJM1342	1294352	5376	C:98.1%[S:96.2%,D:1.9%],F:0.1%,M:1.8%,n:2137	Outlier (low value)
UP000033186	Saccharomyces cerevisiae YJM1415	1294366	5437	C:98.9%[S:96.8%,D:2.1%],F:0.1%,M:1.0%,n:2137	Unknown
UP000033189	Saccharomyces cerevisiae YJM1341	1294351	5410	C:98.6%[S:96.5%,D:2.1%],F:0.1%,M:1.3%,n:2137	Outlier (low value)
UP000033190	Saccharomyces cerevisiae YJM1332	1294348	5430	C:98.8%[S:96.8%,D:2.1%],F:0.1%,M:1.1%,n:2137	Outlier (low value)
UP000033191	Saccharomyces cerevisiae YJM1402	1294365	5419	C:98.8%[S:96.8%,D:2.0%],F:0.1%,M:1.1%,n:2137	Unknown
UP000033192	Saccharomyces cerevisiae YJM1307	1294345	5387	C:98.4%[S:96.4%,D:2.0%],F:0.1%,M:1.5%,n:2137	Outlier (low value)
UP000033193	Saccharomyces cerevisiae YJM1399	1294362	5192	C:96.0%[S:94.2%,D:1.8%],F:0.2%,M:3.8%,n:2137	Outlier (low value)
UP000033194	Saccharomyces cerevisiae YJM1386	1294358	5341	C:97.8%[S:95.9%,D:1.9%],F:0.1%,M:2.1%,n:2137	Unknown
UP000033195	Saccharomyces cerevisiae YJM1389	1294361	5350	C:98.4%[S:96.4%,D:2.0%],F:0.1%,M:1.5%,n:2137	Outlier (low value)
UP000033196	Saccharomyces cerevisiae YJM1383	1294356	5395	C:98.5%[S:96.4%,D:2.1%],F:0.1%,M:1.4%,n:2137	Unknown
UP000035981	Fusarium fujikuroi (Bakanae and foot rot disease fungus) (Gibberella fujikuroi)	5127	14829	C:94.5%[S:94.4%,D:0.2%],F:3.3%,M:2.1%,n:4494	Unknown
UP000036287	Fusarium fujikuroi (Bakanae and foot rot disease fungus) (Gibberella fujikuroi)	5127	14798	C:97.8%[S:97.7%,D:0.2%],F:1.0%,M:1.1%,n:4494	Unknown
UP000036542	Fusarium fujikuroi (Bakanae and foot rot disease fungus) (Gibberella fujikuroi)	5127	15182	C:95.1%[S:95.0%,D:0.2%],F:3.0%,M:1.9%,n:4494	Unknown
UP000037166	Encephalitozoon cuniculi EcunIII-L	1355160	1830	C:99.3%[S:99.3%,D:0.0%],F:0.3%,M:0.3%,n:600	Unknown
UP000038169	Rhizopus microsporus	58291	19664	C:84.4%[S:38.3%,D:46.0%],F:7.1%,M:8.5%,n:2449	Unknown
UP000050240	Saccharomyces eubayanus (Yeast)	1080349	5363	C:97.0%[S:94.8%,D:2.2%],F:0.7%,M:2.3%,n:2137	Outlier (low value)
UP000051707	Saccharomyces boulardii (nom. inval.)	252598	5405	C:97.8%[S:94.7%,D:3.2%],F:0.8%,M:1.3%,n:2137	Unknown
UP000053005	Aspergillus fumigatus Z5	1437362	9540	C:98.2%[S:98.2%,D:0.0%],F:0.6%,M:1.1%,n:4191	Unknown
UP000053019	Cryptococcus deuterogattii 2001/935-1	1334442	6495	C:91.9%[S:91.9%,D:0.1%],F:5.8%,M:2.2%,n:4284	Unknown
UP000053122	Neurospora crassa	5141	11651	C:95.0%[S:94.8%,D:0.2%],F:0.2%,M:4.8%,n:3817	Unknown
UP000053189	Cryptococcus deuterogattii LA55	1296106	6497	C:92.0%[S:91.9%,D:0.1%],F:5.9%,M:2.2%,n:4284	Unknown
UP000053242	Trichophyton interdigitale H6	1215336	8344	C:95.0%[S:93.0%,D:2.0%],F:3.2%,M:1.8%,n:4862	Unknown
UP000053389	Cryptococcus gattii NT-10	1296108	6743	C:98.3%[S:98.2%,D:0.1%],F:1.2%,M:0.5%,n:4284	Unknown
UP000053522	Cryptococcus deuterogattii MMRL2647	1296117	6476	C:91.9%[S:91.8%,D:0.1%],F:5.7%,M:2.4%,n:4284	Unknown
UP000053800	Cryptococcus bacillisporus CA1873	1296111	6636	C:96.0%[S:95.9%,D:0.1%],F:2.0%,M:1.9%,n:4284	Unknown
UP000053869	Blastomyces dermatitidis ATCC 26199	447095	9895	C:98.7%[S:83.9%,D:14.8%],F:0.7%,M:0.6%,n:4862	Unknown
UP000053919	Cryptococcus gattii Ru294	1296112	6753	C:98.2%[S:98.1%,D:0.1%],F:1.1%,M:0.7%,n:4284	Unknown
UP000053939	Cryptococcus deuterogattii CA1014	1296107	6481	C:92.4%[S:92.3%,D:0.1%],F:5.6%,M:2.0%,n:4284	Unknown
UP000054096	Cryptococcus deuterogattii 99/473	1296104	6487	C:91.9%[S:91.8%,D:0.1%],F:5.7%,M:2.4%,n:4284	Unknown
UP000054122	Stemphylium lycopersici	183478	9003	C:85.6%[S:85.5%,D:0.1%],F:1.9%,M:12.5%,n:6641	Unknown
UP000054272	Cryptococcus gattii EJB2	1296103	6763	C:98.1%[S:98.0%,D:0.1%],F:1.1%,M:0.8%,n:4284	Unknown
UP000054343	Anncaliia algerae PRA109	1240240	5412	C:40.7%[S:32.7%,D:8.0%],F:8.8%,M:50.5%,n:600	Unknown
UP000054394	Cryptococcus gattii E566	1296102	6731	C:98.4%[S:98.3%,D:0.1%],F:1.1%,M:0.5%,n:4284	Unknown
UP000054399	Cryptococcus tetragattii IND107	1296105	6640	C:98.3%[S:98.2%,D:0.0%],F:0.9%,M:0.8%,n:4284	Unknown
UP000054439	Cryptococcus deuterogattii CBS 10090	1296101	6486	C:92.3%[S:92.1%,D:0.1%],F:5.8%,M:2.0%,n:4284	Unknown
UP000054525	Metarhizium anisopliae BRIP 53284	1291519	11487	C:96.3%[S:95.9%,D:0.4%],F:1.5%,M:2.2%,n:4494	Unknown
UP000054539	Tremella mesenterica (strain ATCC 24925 / CBS 8224 / DSM 1558 / NBRC 9311 / NRRL Y-6157 / RJB 2259-6 / UBC 559-6) (Jelly fungus)	578456	1454	C:11.9%[S:11.9%,D:0.0%],F:0.6%,M:87.6%,n:4284	Unknown
UP000054658	Candida glabrata (Yeast) (Torulopsis glabrata)	5478	5083	C:97.9%[S:93.4%,D:4.6%],F:0.5%,M:1.5%,n:2137	Unknown
UP000054697	Candida glabrata (Yeast) (Torulopsis glabrata)	5478	5052	C:97.1%[S:89.9%,D:7.1%],F:0.9%,M:2.1%,n:2137	Outlier (low value)
UP000054855	Candida glabrata (Yeast) (Torulopsis glabrata)	5478	5070	C:97.5%[S:93.9%,D:3.6%],F:0.7%,M:1.7%,n:2137	Outlier (low value)
UP000054857	Candida glabrata (Yeast) (Torulopsis glabrata)	5478	5066	C:97.3%[S:91.2%,D:6.2%],F:0.9%,M:1.8%,n:2137	Outlier (low value)
UP000054919	Rhizopus microsporus	58291	22179	C:97.0%[S:54.3%,D:42.7%],F:1.9%,M:1.1%,n:2449	Unknown
UP000055025	Candida glabrata (Yeast) (Torulopsis glabrata)	5478	5075	C:97.8%[S:94.2%,D:3.6%],F:0.5%,M:1.7%,n:2137	Outlier (low value)
UP000056224	Kluyveromyces marxianus (Yeast) (Candida kefyr)	4911	4888	C:93.9%[S:93.8%,D:0.1%],F:0.9%,M:5.1%,n:2137	Unknown
UP000077179	Saccharomyces cerevisiae (Baker's yeast)	4932	6245	C:99.4%[S:97.3%,D:2.2%],F:0.0%,M:0.5%,n:2137	Unknown
UP000078333	Acidomyces sp. 'richmondensis'	245562	10360	C:95.4%[S:95.1%,D:0.2%],F:2.3%,M:2.3%,n:3786	Unknown
UP000078553	Ogataea polymorpha	460523	5141	C:91.6%[S:91.6%,D:0.0%],F:4.4%,M:4.0%,n:2137	Unknown
UP000092562	Kwoniella mangroviensis CBS 8507	1296122	8515	C:99.0%[S:99.0%,D:0.0%],F:0.5%,M:0.5%,n:4284	Unknown
UP000092564	Kwoniella heveanensis CBS 569	1296119	7870	C:97.9%[S:97.8%,D:0.1%],F:1.5%,M:0.6%,n:4284	Unknown
UP000092724	Kwoniella mangroviensis CBS 8886	1296123	8427	C:99.5%[S:99.5%,D:0.0%],F:0.4%,M:0.1%,n:4284	Unknown
UP000094052	Cryptococcus depauperatus	5208	6318	C:94.0%[S:93.7%,D:0.3%],F:1.6%,M:4.4%,n:4284	Unknown
UP000094486	Paracoccidioides brasiliensis	121759	8323	C:97.6%[S:97.5%,D:0.0%],F:0.8%,M:1.6%,n:4862	Unknown
UP000094822	Saitoella complicata (strain BCRC 22490 / CBS 7301 / JCM 7358 / NBRC 10748 / NRRL Y-17804)	698492	7036	C:91.1%[S:89.9%,D:1.3%],F:2.5%,M:6.4%,n:1706	Unknown
UP000094823	Komagataella phaffii	460519	5110	C:95.7%[S:95.3%,D:0.4%],F:0.6%,M:3.7%,n:2137	Unknown
UP000095246	Komagataella phaffii (strain GS115 / ATCC 20864) (Yeast) (Pichia pastoris)	644223	5115	C:95.9%[S:95.4%,D:0.5%],F:0.3%,M:3.8%,n:2137	Unknown
UP000179819	Colletotrichum incanum	1573173	11857	C:98.9%[S:98.8%,D:0.1%],F:0.6%,M:0.5%,n:6841	Unknown
UP000184401	Gibberella intermedia (Bulb rot disease fungus) (Fusarium proliferatum)	948311	15253	C:99.6%[S:99.4%,D:0.2%],F:0.2%,M:0.2%,n:4494	Unknown
UP000185698	Fonsecaea multimorphosa	979981	11804	C:96.1%[S:95.9%,D:0.1%],F:1.0%,M:2.9%,n:6265	Unknown
UP000188120	Gibberella zeae (strain ATCC MYA-4620 / CBS 123657 / FGSC 9075 / NRRL 31084 / PH-1) (Wheat head blight fungus) (Fusarium graminearum)	229533	13319	C:95.7%[S:95.6%,D:0.1%],F:2.3%,M:2.0%,n:4494	Unknown
UP000188253	Yarrowia lipolytica (Candida lipolytica)	4952	6408	C:94.2%[S:93.3%,D:0.9%],F:0.5%,M:5.3%,n:1706	Unknown
UP000188490	Saccharomyces cerevisiae (Baker's yeast)	4932	5384	C:91.3%[S:89.5%,D:1.8%],F:2.0%,M:6.6%,n:2137	Outlier (low value)
UP000189906	Batrachochytrium salamandrivorans	1357716	10647	C:83.4%[S:65.3%,D:18.1%],F:3.3%,M:13.3%,n:758	Unknown
UP000190375	Zygosaccharomyces parabailii	1365886	9766	C:99.8%[S:5.2%,D:94.6%],F:0.0%,M:0.1%,n:2137	Outlier (high value)
UP000196771	Zygosaccharomyces bailii	4954	5139	C:99.4%[S:99.1%,D:0.3%],F:0.3%,M:0.3%,n:2137	Unknown
UP000198202	Cryptococcus neoformans var. grubii AD2-60a	1230059	6857	C:99.0%[S:98.9%,D:0.1%],F:0.4%,M:0.6%,n:4284	Unknown
UP000198220	Cryptococcus neoformans var. grubii 125.91	1230079	6932	C:99.4%[S:99.3%,D:0.1%],F:0.4%,M:0.1%,n:4284	Unknown
UP000198225	Cryptococcus neoformans var. grubii c45	1230068	6896	C:97.8%[S:97.7%,D:0.1%],F:1.3%,M:0.9%,n:4284	Unknown
UP000198234	Cryptococcus neoformans var. grubii Bt85	1230076	6895	C:99.3%[S:99.2%,D:0.1%],F:0.5%,M:0.2%,n:4284	Unknown
UP000198235	Cryptococcus neoformans var. grubii (Filobasidiella neoformans var. grubii)	178876	7031	C:97.9%[S:97.7%,D:0.2%],F:1.4%,M:0.8%,n:4284	Unknown
UP000198241	Cryptococcus neoformans var. grubii Bt1	1230073	6904	C:98.7%[S:98.6%,D:0.1%],F:0.8%,M:0.5%,n:4284	Unknown
UP000198245	Cryptococcus neoformans var. grubii C23	1230055	6926	C:99.3%[S:99.2%,D:0.1%],F:0.4%,M:0.2%,n:4284	Unknown
UP000198246	Cryptococcus neoformans var. grubii AD1-83a	1230065	6961	C:99.1%[S:99.1%,D:0.0%],F:0.6%,M:0.3%,n:4284	Unknown
UP000198247	Cryptococcus neoformans var. grubii (Filobasidiella neoformans var. grubii)	178876	7036	C:97.8%[S:97.7%,D:0.2%],F:1.4%,M:0.8%,n:4284	Unknown
UP000198321	Candida glabrata (Yeast) (Torulopsis glabrata)	5478	5284	C:99.5%[S:98.5%,D:1.0%],F:0.1%,M:0.4%,n:2137	Unknown
UP000198326	Cryptococcus neoformans var. grubii AD1-7a	1230056	6876	C:98.0%[S:97.9%,D:0.1%],F:0.5%,M:1.5%,n:4284	Unknown
UP000198365	Candida glabrata (Yeast) (Torulopsis glabrata)	5478	5278	C:99.5%[S:98.5%,D:1.0%],F:0.1%,M:0.4%,n:2137	Outlier (low value)
UP000198380	Cryptococcus neoformans var. grubii (Filobasidiella neoformans var. grubii)	178876	6837	C:97.4%[S:97.3%,D:0.1%],F:1.2%,M:1.4%,n:4284	Unknown
UP000198396	Cryptococcus neoformans var. grubii MW-RSA852	1230069	6907	C:97.7%[S:97.6%,D:0.1%],F:1.4%,M:1.0%,n:4284	Unknown
UP000199721	Cryptococcus neoformans var. grubii A1-35-8	1230081	7110	C:98.9%[S:98.7%,D:0.2%],F:0.5%,M:0.6%,n:4284	Unknown
UP000199722	Cryptococcus neoformans var. grubii Ze90-1	1230078	6910	C:98.9%[S:98.8%,D:0.1%],F:0.7%,M:0.4%,n:4284	Unknown
UP000199723	Cryptococcus neoformans var. grubii (Filobasidiella neoformans var. grubii)	178876	6921	C:98.6%[S:98.6%,D:0.1%],F:0.7%,M:0.7%,n:4284	Unknown
UP000199726	Cryptococcus neoformans var. grubii CHC193	1230064	6952	C:98.7%[S:98.6%,D:0.1%],F:0.7%,M:0.6%,n:4284	Unknown
UP000199730	Cryptococcus neoformans var. grubii MW-RSA1955	1230066	6934	C:98.7%[S:98.7%,D:0.0%],F:0.7%,M:0.6%,n:4284	Unknown
UP000199731	Cryptococcus neoformans var. grubii (Filobasidiella neoformans var. grubii)	178876	6945	C:98.6%[S:98.5%,D:0.1%],F:1.0%,M:0.5%,n:4284	Unknown
UP000199733	Cryptococcus neoformans var. grubii D17-1	1230058	6888	C:98.8%[S:98.7%,D:0.0%],F:0.6%,M:0.7%,n:4284	Unknown
UP000199734	Cryptococcus neoformans var. grubii (Filobasidiella neoformans var. grubii)	178876	6978	C:98.1%[S:97.7%,D:0.4%],F:1.1%,M:0.8%,n:4284	Unknown
UP000199736	Cryptococcus neoformans var. grubii A5-35-17	1230080	7139	C:98.8%[S:98.5%,D:0.3%],F:0.5%,M:0.7%,n:4284	Unknown
UP000199737	Cryptococcus neoformans var. grubii A2-102-5	1230057	6910	C:99.3%[S:99.2%,D:0.1%],F:0.5%,M:0.3%,n:4284	Unknown
UP000199739	Cryptococcus neoformans var. grubii (Filobasidiella neoformans var. grubii)	178876	6927	C:98.2%[S:97.8%,D:0.4%],F:1.1%,M:0.8%,n:4284	Unknown
UP000199740	Cryptococcus neoformans var. grubii Br795	1230061	6917	C:98.0%[S:97.7%,D:0.4%],F:0.7%,M:1.3%,n:4284	Unknown
UP000199741	Cryptococcus neoformans var. grubii Tu401-1	1230077	6858	C:99.2%[S:99.1%,D:0.1%],F:0.5%,M:0.2%,n:4284	Unknown
UP000199742	Cryptococcus neoformans var. grubii Bt120	1230070	6905	C:99.1%[S:99.0%,D:0.1%],F:0.5%,M:0.4%,n:4284	Unknown
UP000199744	Cryptococcus neoformans var. grubii MW-RSA36	1230062	6901	C:98.7%[S:98.6%,D:0.1%],F:0.6%,M:0.7%,n:4284	Unknown
UP000199747	Cryptococcus neoformans var. grubii (Filobasidiella neoformans var. grubii)	178876	6966	C:98.3%[S:98.2%,D:0.1%],F:1.0%,M:0.7%,n:4284	Unknown
UP000199748	Cryptococcus neoformans var. grubii Bt15	1230071	6916	C:99.4%[S:99.3%,D:0.1%],F:0.4%,M:0.2%,n:4284	Unknown
UP000199751	Cryptococcus neoformans var. grubii (Filobasidiella neoformans var. grubii)	178876	6934	C:98.4%[S:98.3%,D:0.1%],F:0.8%,M:0.8%,n:4284	Unknown
UP000199756	Cryptococcus neoformans var. grubii (Filobasidiella neoformans var. grubii)	178876	6933	C:98.6%[S:98.5%,D:0.1%],F:0.8%,M:0.5%,n:4284	Unknown
UP000199763	Cryptococcus neoformans var. grubii Th84	1230067	6925	C:99.4%[S:99.3%,D:0.1%],F:0.4%,M:0.2%,n:4284	Unknown
UP000199769	Cryptococcus neoformans var. grubii (Filobasidiella neoformans var. grubii)	178876	6946	C:98.0%[S:97.9%,D:0.1%],F:1.1%,M:0.9%,n:4284	Unknown
UP000199770	Cryptococcus neoformans var. grubii c8	1230063	6947	C:99.2%[S:99.1%,D:0.1%],F:0.5%,M:0.3%,n:4284	Unknown
UP000199773	Cryptococcus neoformans var. grubii (Filobasidiella neoformans var. grubii)	178876	6940	C:98.5%[S:98.4%,D:0.1%],F:1.0%,M:0.5%,n:4284	Unknown
UP000199776	Cryptococcus neoformans var. grubii Gb118	1230060	6900	C:99.2%[S:99.1%,D:0.1%],F:0.4%,M:0.4%,n:4284	Unknown
UP000203275	Cryptococcus neoformans var. grubii Bt63	1230075	6912	C:99.3%[S:99.2%,D:0.1%],F:0.6%,M:0.1%,n:4284	Unknown
UP000214711	Cryptococcus neoformans var. grubii (Filobasidiella neoformans var. grubii)	178876	6994	C:99.2%[S:99.1%,D:0.1%],F:0.6%,M:0.2%,n:4284	Unknown
UP000215142	Aspergillus fumigatus (Neosartorya fumigata)	746128	9581	C:96.9%[S:96.8%,D:0.1%],F:1.5%,M:1.6%,n:4191	Unknown
UP000215394	Aspergillus turcosus	1245748	9234	C:93.9%[S:93.8%,D:0.1%],F:1.0%,M:5.1%,n:4191	Unknown
UP000215511	Aspergillus fumigatus (Neosartorya fumigata)	746128	9303	C:96.0%[S:95.7%,D:0.4%],F:1.4%,M:2.5%,n:4191	Unknown
UP000217506	Penicillium occitanis (nom. inval.)	290292	11267	C:93.5%[S:93.0%,D:0.5%],F:1.3%,M:5.2%,n:4191	Outlier (high value)
UP000218527	Diplocarpon rosae	946125	13660	C:94.8%[S:27.1%,D:67.6%],F:1.4%,M:3.9%,n:5177	Unknown
UP000219146	Fusarium fujikuroi (Bakanae and foot rot disease fungus) (Gibberella fujikuroi)	5127	15360	C:99.7%[S:99.6%,D:0.2%],F:0.2%,M:0.1%,n:4494	Unknown
UP000219204	Fusarium fujikuroi (Bakanae and foot rot disease fungus) (Gibberella fujikuroi)	5127	15714	C:99.7%[S:99.5%,D:0.2%],F:0.3%,M:0.0%,n:4494	Unknown
UP000219297	Fusarium fujikuroi (Bakanae and foot rot disease fungus) (Gibberella fujikuroi)	5127	15875	C:98.9%[S:98.5%,D:0.4%],F:0.4%,M:0.7%,n:4494	Standard
UP000219339	Fusarium fujikuroi (Bakanae and foot rot disease fungus) (Gibberella fujikuroi)	5127	16041	C:99.8%[S:99.6%,D:0.2%],F:0.2%,M:0.0%,n:4494	Close to standard (high value)
UP000219471	Fusarium fujikuroi (Bakanae and foot rot disease fungus) (Gibberella fujikuroi)	5127	16083	C:99.7%[S:99.5%,D:0.2%],F:0.3%,M:0.0%,n:4494	Close to standard (high value)
UP000219504	Fusarium fujikuroi (Bakanae and foot rot disease fungus) (Gibberella fujikuroi)	5127	15905	C:99.6%[S:99.5%,D:0.2%],F:0.3%,M:0.1%,n:4494	Unknown
UP000219517	Gibberella zeae (Wheat head blight fungus) (Fusarium graminearum)	5518	11827	C:98.5%[S:98.4%,D:0.1%],F:0.4%,M:1.1%,n:4494	Close to standard (low value)
UP000219552	Fusarium fujikuroi (Bakanae and foot rot disease fungus) (Gibberella fujikuroi)	5127	15850	C:99.8%[S:99.7%,D:0.1%],F:0.1%,M:0.0%,n:4494	Unknown
